Entity Name	Entity type	Gene Symbol	Sources(; separated)	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
SOX2	gene	SOX2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Microphthalmia, syndromic 3, MIM# 206900;Optic nerve hypoplasia and abnormalities of the central nervous system, MIM# 206900				30450772;28121235;25542770;24498598;24211324;24033328;21326281		False	3	100;0;0	1.4452	True		ENSG00000181449	ENSG00000181449	HGNC:11195													
SOX3	gene	SOX3	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Mental retardation, X-linked, with isolated growth hormone deficiency, MIM#300123;Panhypopituitarism, X-linked, MIM#312000;XX male sex reversal				29175558;30125608;12428212;15800844		False	3	50;50;0	1.4452	True		ENSG00000134595	ENSG00000134595	HGNC:11199													
SOX4	gene	SOX4	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Coffin-Siris syndrome 10;OMIM #618506				30661772		False	3	100;0;0	1.4452	True		ENSG00000124766	ENSG00000124766	HGNC:11200													
SOX5	gene	SOX5	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Lamb-Shaffer syndrome, MIM# 616803				22290657;23220431		False	3	100;0;0	1.4452	True		ENSG00000134532	ENSG00000134532	HGNC:11201													
SOX6	gene	SOX6	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	ADHD;Craniosynostosis;Osteochondromas;Tolchin-Le Caignec syndrome, MIM#618971				32442410		False	3	100;0;0	1.4452	True		ENSG00000110693	ENSG00000110693	HGNC:16421													
SOX9	gene	SOX9	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Campomelic dysplasia, MIM# 114290;Campomelic dysplasia, MONDO:0007251				20301724		False	3	100;0;0	1.4452	True		ENSG00000125398	ENSG00000125398	HGNC:11204													
SP110	gene	SP110	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Hepatic veno-occlusive disease with immunodeficiency MIM#235550;Hepatic veno-occlusive disease;susceptibility to Pneumocystis jirovecii pneumonia;cytomegalovirus;thrombocytopaenia;hepatosplenomegaly;cerebrospinal leukodystrophy;memory T/B cell deficiency;low Ig levels;absent tissue plasma cells;absent lymph node germinal centers;hypogammaglobulinaemia				20301448;31721003		False	3	100;0;0	1.4452	True		ENSG00000135899	ENSG00000135899	HGNC:5401													
SP6	gene	SP6	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Amelogenesis imperfecta, type IK, MIM# 620104				32167558;18156176;18297738;22676574;33652941		False	3	50;50;0	1.4452	True		ENSG00000189120	ENSG00000189120	HGNC:14530													
SP7	gene	SP7	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Osteogenesis imperfecta type 12, MONDO:0013460;Osteogenesis imperfecta, type XII, OMIM:613849				20579626;29382611;35367406;34091789;32413570		False	3	100;0;0	1.4452	True		ENSG00000170374	ENSG00000170374	HGNC:17321													
SP9	gene	SP9	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	neurodevelopmental disorder MONDO:0700092, SP9-related				PMID: 38288683		False	3	100;0;0	1.4452	True		ENSG00000217236	ENSG00000217236	HGNC:30690													
SPAG1	gene	SPAG1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Ciliary dyskinesia, primary, 28 (MIM#615505)				32622824;32502479;24055112		False	3	100;0;0	1.4452	True		ENSG00000104450	ENSG00000104450	HGNC:11212													
SPAG17	gene	SPAG17	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Spermatogenic failure 55, MIM#619380				28548327;40330001;39686771		False	3	100;0;0	1.4452	True		ENSG00000155761	ENSG00000155761	HGNC:26620													
SPAG6	gene	SPAG6	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Spermatogenic failure, MONDO:0004983, SPAG6-related				35232447;38073178;32124190		False	3	100;0;0	1.4452	True		ENSG00000077327	ENSG00000077327	HGNC:11215													
SPARC	gene	SPARC	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Osteogenesis imperfecta, type XVII, MIM# 616507				26027498;34462290		False	3	100;0;0	1.4452	True		ENSG00000113140	ENSG00000113140	HGNC:11219													
SPART	gene	SPART	Expert Review Green;Royal Melbourne Hospital	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Troyer syndrome, MIM# 275900;SPG20;MONDO:0010156				12134148;20437587;26003402;27112432;31535723;31535723;28875386;28679690		False	3	100;0;0	1.4452	True		ENSG00000133104	ENSG00000133104	HGNC:18514													
SPAST	gene	SPAST	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Spastic paraplegia 4, autosomal dominant (MIM#182601), AD;Cerebral Palsy MONDO:0006497, SPAST-related, AR				30476002;30006150;41000004		False	3	100;0;0	1.4452	True		ENSG00000021574	ENSG00000021574	HGNC:11233													
SPATA5	gene	SPATA5	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with hearing loss, seizures, and brain abnormalities, MIM# 616577				30009132;29343804		False	3	100;0;0	1.4452	True		ENSG00000145375	ENSG00000145375	HGNC:18119													
SPATA5L1	gene	SPATA5L1	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with hearing loss and spasticity, MIM# 619616;Deafness, autosomal recessive 119, MIM# 619615				34626583		False	3	100;0;0	1.4452	True		ENSG00000171763	ENSG00000171763	HGNC:28762													
SPATA7	gene	SPATA7	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Leber congenital amaurosis 3, MIM#604232;Autosomal recessive juvenile retinitis pigmentosa, MIM#604232				31908400;32799588		False	3	100;0;0	1.4452	True		ENSG00000042317	ENSG00000042317	HGNC:20423													
SPDYC	gene	SPDYC	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Primary ovarian failure, MONDO:0005387				41005306		False	3	100;0;0	1.4452	True		ENSG00000204710	ENSG00000204710	HGNC:32681													
SPECC1L	gene	SPECC1L	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Hypertelorism, Teebi type, MIM# 145420;Opitz GBBB syndrome, type II, MIM#145410				25412741;26111080;21703590		False	3	100;0;0	1.4452	True		ENSG00000100014	ENSG00000100014	HGNC:29022													
SPEF2	gene	SPEF2	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Spermatogenic failure 43, MIM#618751;Spermatogenic failure 43, MIM#618751;Primary ciliary dyskinesia-like phenotype				31151990;31278745;31048344;31942643		False	3	100;0;0	1.4452	True		ENSG00000152582	ENSG00000152582	HGNC:26293													
SPEG	gene	SPEG	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Centronuclear myopathy 5, MIM# 615959;Dilated cardiomyopathy				25087613;31625632;30412272;30157964;29614691;29474540;28624463;26578207;25087613;32925938;33794647		False	3	100;0;0	1.4452	True		ENSG00000072195	ENSG00000072195	HGNC:16901													
SPEN	gene	SPEN	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Radio-Tartaglia syndrome, MIM# 619312;Intellectual disability;autism;congenital anomalies				33057194;33596411		False	3	67;33;0	1.4452	True		ENSG00000065526	ENSG00000065526	HGNC:17575													
SPG21	gene	SPG21	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Mast syndrome, MIM# 248900				14564668;24451228;28752238;26978163		False	3	100;0;0	1.4452	True		ENSG00000090487	ENSG00000090487	HGNC:20373													
SPG7	gene	SPG7	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Spastic paraplegia 7, autosomal recessive, MIM# 607259;Autosomal dominant optic atrophy, MONDO:0020250				9635427;9635427;16534102;18799786;22571692;34500365;33598982		False	3	100;0;0	1.4452	True		ENSG00000197912	ENSG00000197912	HGNC:11237													
SPI1	gene	SPI1	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Agammaglobulinaemia 10, autosomal dominant, MIM# 619707				33951726		False	3	100;0;0	1.4452	True		ENSG00000066336	ENSG00000066336	HGNC:11241													
SPINK1	gene	SPINK1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Tropical calcific pancreatitis, MIM# 608189;Pancreatitis, hereditary, MIM# 167800				10835640;11355022;11938439;16823394;17274009;27535533		False	3	100;0;0	1.4452	True		ENSG00000164266	ENSG00000164266	HGNC:11244													
SPINK5	gene	SPINK5	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Netherton syndrome MIM# 256500				33534181;20657595		False	3	100;0;0	1.4452	True		ENSG00000133710	ENSG00000133710	HGNC:15464													
SPINT2	gene	SPINT2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Diarrhoea 3, secretory sodium, congenital, syndromic 270420;MONDO:0010036				19185281;20009592;24142340;30445423		False	3	100;0;0	1.4452	True		ENSG00000167642	ENSG00000167642	HGNC:11247													
SPNS1	gene	SPNS1	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Lysosomal disorder, SPNS1-related, MONDO:0002561				40608416;38451736		False	3	50;50;0	1.4452	True		ENSG00000169682	ENSG00000169682	HGNC:30621													
SPOP	gene	SPOP	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Nabais Sa-de Vries syndrome, type 1 MIM#618828;Nabais Sa-de Vries syndrome, type 2, MIM#618829				32109420		False	3	100;0;0	1.4452	True	Other	ENSG00000121067	ENSG00000121067	HGNC:11254													
SPOUT1	gene	SPOUT1	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	"Neurodevelopmental disorder with poor growth, seizures, and brain abnormalities, MIM#	621154"				39962046		False	3	100;0;0	1.4452	True		ENSG00000198917	ENSG00000198917	HGNC:26933													
SPR	gene	SPR	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Dystonia, dopa-responsive, due to sepiapterin reductase deficiency, MIM# 612716				22522443;16650784;21431957;28189489		False	3	100;0;0	1.4452	True		ENSG00000116096	ENSG00000116096	HGNC:11257													
SPRED1	gene	SPRED1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Legius syndrome, MIM# 611431				17704776;19366998;21548021		False	3	100;0;0	1.4452	True		ENSG00000166068	ENSG00000166068	HGNC:20249													
SPRED2	gene	SPRED2	Expert Review Green;Literature	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Noonan syndrome 14, MIM# 619745				PMID: 34626534		False	3	100;0;0	1.4452	True		ENSG00000198369	ENSG00000198369	HGNC:17722													
SPRTN	gene	SPRTN	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Ruijs-Aalfs syndrome, MIM# 616200;MONDO:0014527				25261934		False	3	100;0;0	1.4452	True		ENSG00000010072	ENSG00000010072	HGNC:25356													
SPTA1	gene	SPTA1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Elliptocytosis-2 MIM# 130600;Pyropoikilocytosis MIM# 266140;Spherocytosis, type 3 MIM# 270970				9075575;8018926;29484404;27667160;31333484;8941647;3785322		False	3	100;0;0	1.4452	True		ENSG00000163554	ENSG00000163554	HGNC:11272													
SPTAN1	gene	SPTAN1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Developmental and epileptic encephalopathy 5, MIM# 613477;Hereditary spastic paraplegia MONDO:0019064, SPTAN1-related;Neuronopathy, distal hereditary motor, 11, autosomal dominant, MIM# 620528;Autosomal dominant spastic paraplegia-91, with or without cerebellar ataxia (SPG91), MIM#620538				20493457;22258530;32811770;33578420;31332438;36331550		False	3	100;0;0	1.4452	True		ENSG00000197694	ENSG00000197694	HGNC:11273													
SPTB	gene	SPTB	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Spherocytosis, type 2 MIM# 616649;Elliptocytosis-3 MIM# 617948;Anaemia, neonatal haemolytic, fatal or near-fatal MIM# 617948				19538529;8102379;9075575;7883966;9005995;32256302		False	3	100;0;0	1.4452	True		ENSG00000070182	ENSG00000070182	HGNC:11274													
SPTBN1	gene	SPTBN1	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	Developmental delay, impaired speech, and behavioural abnormalities, MIM# 619475;Neurodevelopmental Syndrome;Intellectual disability;Seizures				PMID: 34211179;PMID: 33847457		False	3	100;0;0	1.4452	True		ENSG00000115306	ENSG00000115306	HGNC:11275													
SPTBN2	gene	SPTBN2	Expert list;Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BOTH monoallelic and biallelic, autosomal or pseudoautosomal	Spinocerebellar ataxia, autosomal recessive 14, MIM# 615386;Spinocerebellar ataxia 5, MIM# 600224				23236289;23838597;22781464;31617442;31066025		False	3	100;0;0	1.4452	True		ENSG00000173898	ENSG00000173898	HGNC:11276													
SPTBN4	gene	SPTBN4	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Neurodevelopmental disorder with hypotonia, neuropathy, and deafness (NEDHND, OMIM #617519)				33772159		False	3	100;0;0	1.4452	True		ENSG00000160460	ENSG00000160460	HGNC:14896													
SPTLC1	gene	SPTLC1	Expert list;Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Juvenile amyotrophic lateral sclerosis-27, MIM#620285;Neuropathy, hereditary sensory and autonomic, type IA, MIM# 162400;Serine palmitoyl transferase deficiency (Disorders of complex lipid synthesis)				27604308;20097765;21618344;20097765;30420926		False	3	100;0;0	1.4452	True		ENSG00000090054	ENSG00000090054	HGNC:11277													
SPTLC2	gene	SPTLC2	Expert list;Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neuropathy, hereditary sensory and autonomic, type IC, 613640;MONDO:0013337;Serine palmitoyl transferase deficiency (Disorders of complex lipid synthesis)				20920666;23658386;31509666;30866134;27604308		False	3	100;0;0	1.4452	True		ENSG00000100596	ENSG00000100596	HGNC:11278													
SQSTM1	gene	SQSTM1	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset, MIM# 617145				27545679		False	3	100;0;0	1.4452	True		ENSG00000161011	ENSG00000161011	HGNC:11280													
SRC	gene	SRC	Expert list;Expert Review Green	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Thrombocytopaenia 6, MIM#	616937"				31204551;26936507		False	3	100;0;0	1.4452	True		ENSG00000197122	ENSG00000197122	HGNC:11283													
SRCAP	gene	SRCAP	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	"Floating-Harbor syndrome MIM#136140;Developmental delay, hypotonia, musculoskeletal defects, and behavioral abnormalities, MIM#	619595"				33909990		False	3	100;0;0	1.4452	True		ENSG00000080603	ENSG00000080603	HGNC:16974													
SRD5A2	gene	SRD5A2	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Pseudovaginal perineoscrotal hypospadias, MIM# 264600				1944596;12843198;35331321;35154247;35135181		False	3	100;0;0	1.4452	True		ENSG00000049319	ENSG00000277893	HGNC:11285													
SRD5A3	gene	SRD5A3	Expert list;Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			BIALLELIC, autosomal or pseudoautosomal	Congenital disorder of glycosylation, type Iq, MIM#612379;Kahrizi syndrome, MIM# 612713				32424323		False	3	100;0;0	1.4452	True		ENSG00000128039	ENSG00000128039	HGNC:25812													
SREBF1	gene	SREBF1	Expert Review Green;Literature	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, imprinted status unknown	IFAP (ichthyosis follicularis, atrichia, and photophobia) syndrome 2, MIM619016;Mucoepithelial dysplasia, hereditary, MIM#158310				32497488;31790666;32902915		False	3	100;0;0	1.4452	True		ENSG00000072310	ENSG00000072310	HGNC:11289													
SRP54	gene	SRP54	Expert Review Green;Victorian Clinical Genetics Services	Mendeliome			MONOALLELIC, autosomal or pseudoautosomal, NOT imprinted	Neutropaenia, severe congenital, 8, autosomal dominant, MIM# 618752				29914977;28972538		False	3	100;0;0	1.4452	True		ENSG00000100883	ENSG00000100883	HGNC:11301													
SRPK3	gene	SRPK3	Expert Review Green;Literature	Mendeliome			X-LINKED: hemizygous mutation in males, biallelic mutations in females	Myopathy, MONDO:0005336, digenic SRPK3- and TTN-related;Intellectual developmental disorder, X-linked, 114, MIM#301134				38429495;39073169		False	3	100;0;0	1.4452	True		ENSG00000184343	ENSG00000184343	HGNC:11402													
